ID,Latitude,Longitude,DateGMT,TimeGMT
2691,-44.02774,-64.85708,06/12/1998,12:42:35
2691,-44.11678,-64.93247,06/12/1998,13:42:35
2691,-44.20582,-65.00786,06/12/1998,14:42:35
2691,-44.29485,-65.08324,06/12/1998,15:42:35
2691,-44.38389,-65.15863,06/12/1998,16:42:35
2691,-44.47293,-65.23401,06/12/1998,17:42:35
2691,-44.56196,-65.3094,06/12/1998,18:42:35
2691,-44.651,-65.38479,06/12/1998,19:42:35
2691,-44.74004,-65.46017,06/12/1998,20:42:35
2691,-44.76843,-65.48072,06/12/1998,21:42:35
2691,-44.77047,-65.47745,06/12/1998,22:42:35
2691,-44.77221,-65.47932,06/12/1998,23:42:35
2691,-44.77302,-65.49643,07/12/1998,00:42:35
2691,-44.77384,-65.51355,07/12/1998,01:42:35
2691,-44.77465,-65.53066,07/12/1998,02:42:35
2691,-44.77547,-65.54778,07/12/1998,03:42:35
2691,-44.77628,-65.56489,07/12/1998,04:42:35
2691,-44.7771,-65.58201,07/12/1998,05:42:35
2691,-44.77791,-65.59912,07/12/1998,06:42:35
2691,-44.88213,-65.49538,07/12/1998,07:42:35
2691,-44.9991,-65.37673,07/12/1998,08:42:35
2691,-45.05092,-65.29002,07/12/1998,09:42:35
2691,-45.03887,-65.23462,07/12/1998,10:42:35
2691,-45.03038,-65.24791,07/12/1998,11:42:35
2691,-45.02253,-65.27386,07/12/1998,12:42:35
2691,-45.01468,-65.29981,07/12/1998,13:42:35
2691,-45.00684,-65.32576,07/12/1998,14:42:35
2691,-44.99899,-65.35171,07/12/1998,15:42:35
2691,-44.99115,-65.37766,07/12/1998,16:42:35
2691,-44.9833,-65.40361,07/12/1998,17:42:35
2691,-44.97546,-65.42956,07/12/1998,18:42:35
2691,-45.00057,-65.51536,07/12/1998,19:42:35
2691,-45.05168,-65.64835,07/12/1998,20:42:35
2691,-44.94206,-65.46378,07/12/1998,21:42:35
2691,-45.00388,-65.45387,07/12/1998,22:42:35
2691,-45.02445,-65.44952,07/12/1998,23:42:35
2691,-45.01863,-65.44872,08/12/1998,00:42:35
2691,-45.01281,-65.44793,08/12/1998,01:42:35
2691,-45.00699,-65.44713,08/12/1998,02:42:35
2691,-45.00117,-65.44634,08/12/1998,03:42:35
2691,-44.99534,-65.44555,08/12/1998,04:42:35
2691,-44.98952,-65.44475,08/12/1998,05:42:35
2691,-44.98614,-65.44259,08/12/1998,06:42:35
2691,-45.02811,-65.41501,08/12/1998,07:42:35
2691,-45.05789,-65.41285,08/12/1998,08:42:35
2691,-45.06804,-65.45162,08/12/1998,09:42:35
2691,-45.07664,-65.47062,08/12/1998,10:42:35
2691,-45.0796,-65.418,08/12/1998,11:42:35
2691,-45.08255,-65.36538,08/12/1998,12:42:35
2691,-45.08551,-65.31276,08/12/1998,13:42:35
2691,-45.08846,-65.26014,08/12/1998,14:42:35
2691,-45.09142,-65.20752,08/12/1998,15:42:35
2691,-45.09438,-65.1549,08/12/1998,16:42:35
